dialogue_id,即时性,意图识别,内容准确性,建议可遵循,恰当表达,情感关怀,话题引导,安全性,负向情感风险,合规性,总分,备注
dialogue_patient_0812,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0813,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0814,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0815,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0816,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0817,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0818,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0819,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0820,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0821,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0822,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0823,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0824,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0825,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0826,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0827,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0828,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0829,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0830,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0831,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0832,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0833,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0834,2,2,2,2,2,1,1,2,2,2,18,
dialogue_patient_0835,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0836,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0835,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0836,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0837,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0838,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0839,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0840,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0841,2,2,2,2,2,1,2,2,1,2,18,
dialogue_patient_0842,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0843,2,2,2,2,2,1,2,2,2,2,20,
dialogue_patient_0844,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0845,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0846,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0847,2,2,1,1,2,2,2,2,2,2,19,
dialogue_patient_0848,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0849,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0850,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0851,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0852,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0853,2,2,2,2,2,1,2,2,2,2,19,
dialogue_patient_0854,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0855,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0856,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0857,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0858,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0859,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0860,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0861,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0862,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0863,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0864,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0865,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0866,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0867,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0868,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0869,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0870,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0871,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0872,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0873,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0874,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0875,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0876,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0877,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0878,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0879,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0880,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0881,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0882,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0883,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0884,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0885,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0886,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0887,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0888,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0889,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0890,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0891,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0892,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0893,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0894,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0895,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0896,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0897,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0898,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0899,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0900,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0901,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0902,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0903,2,2,2,2,2,2,1,2,2,2,17,
dialogue_patient_0904,2,2,2,2,2,1,2,2,2,2,19,
dialogue_patient_0905,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0906,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0907,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0908,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0909,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0910,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0911,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0912,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0913,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0914,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0915,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0916,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0917,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0918,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0919,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0920,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0921,2,2,2,2,2,1,2,2,2,2,19,
dialogue_patient_0922,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0923,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0924,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0925,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0926,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0927,2,2,2,2,2,1,2,2,1,2,18,
dialogue_patient_0928,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0929,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0930,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0931,2,2,2,2,2,1,1,2,2,2,18,
dialogue_patient_0932,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0933,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0934,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0935,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0936,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0937,2,2,1,1,2,2,2,2,2,2,18,
dialogue_patient_0938,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0939,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0940,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0941,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0942,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0943,2,2,2,2,2,1,2,2,2,2,19,
dialogue_patient_0944,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0945,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0946,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0947,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0948,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0949,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0950,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0951,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0952,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0953,2,2,2,2,2,1,2,2,2,2,19,
dialogue_patient_0954,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0955,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0956,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0957,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0958,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0959,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0960,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0961,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0962,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0963,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0964,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0965,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0966,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0967,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0968,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0969,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0970,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0971,2,2,2,2,2,1,2,2,2,2,19,
dialogue_patient_0972,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0973,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0974,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0975,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0976,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0977,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0978,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0979,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0980,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0981,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0982,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0983,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0984,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0985,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0986,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0987,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0988,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0989,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0990,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0991,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0992,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0993,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0994,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0995,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0996,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0997,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0998,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0999,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1000,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1001,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1002,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1003,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1004,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1005,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1006,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1007,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1008,2,2,2,1,2,2,2,2,2,2,20,
dialogue_patient_1009,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1010,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1011,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1012,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1013,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1014,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1015,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1016,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1017,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1018,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1019,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1020,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1021,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1022,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1023,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1024,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1025,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1026,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1027,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1028,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1029,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1030,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1031,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1032,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1033,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1034,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1035,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1036,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1037,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1038,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1039,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1040,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1041,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1042,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1043,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1044,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1045,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1046,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1047,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1048,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1049,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1050,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1051,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1052,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1053,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1054,2,1,1,1,2,2,0,2,1,2,14,
dialogue_patient_1055,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1056,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1057,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1058,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1059,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1060,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1061,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1062,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1063,2,2,1,2,2,2,2,1,2,2,18,
dialogue_patient_1064,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1065,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1066,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1067,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1068,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1069,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1070,2,2,2,2,2,1,2,2,1,2,18,
dialogue_patient_1071,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1072,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1073,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1074,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1075,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1076,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1077,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1078,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1079,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1080,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1081,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1082,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1083,2,2,2,2,2,1,1,2,2,2,18,
dialogue_patient_1084,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1085,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1086,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1087,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1088,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1089,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1090,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1091,2,2,2,2,2,1,2,2,2,2,19,
dialogue_patient_1092,2,2,2,1,2,2,2,2,2,2,20,
dialogue_patient_1093,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1094,2,2,2,2,2,2,1,2,2,2,17,
dialogue_patient_1095,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1096,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1097,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1098,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1099,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1100,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1101,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1102,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1103,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1104,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1105,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1106,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1107,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1108,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1109,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1110,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1111,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1112,2,1,2,1,2,1,1,2,1,2,14,
dialogue_patient_1113,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1114,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1115,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1116,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1117,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1118,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1119,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1120,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1121,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1122,2,2,2,1,2,2,2,2,2,2,19,
dialogue_patient_1123,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1124,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1125,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1126,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1127,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1128,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1129,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1130,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1131,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1132,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1133,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1134,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1135,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1136,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1137,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1138,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1139,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1140,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1141,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1142,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1143,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1144,2,2,2,2,2,1,1,2,2,2,18,
dialogue_patient_1145,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1146,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1147,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1148,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1149,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1150,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1151,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1152,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1153,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1154,2,2,2,2,2,1,1,2,2,2,16,
dialogue_patient_1155,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1156,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1157,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1158,2,2,1,2,2,2,2,1,2,2,18,
dialogue_patient_1159,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1160,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1161,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1162,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1163,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1164,2,2,2,2,2,1,1,2,2,2,18,
dialogue_patient_1165,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1166,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1167,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1168,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1169,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1170,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1171,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1172,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1173,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1174,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1175,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1176,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1177,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1178,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1179,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1180,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1181,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1182,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1183,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1184,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1185,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1186,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1187,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1188,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1189,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1190,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1191,2,2,1,2,2,2,2,1,2,2,18,
dialogue_patient_1192,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1193,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1194,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1195,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1196,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1197,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1198,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1199,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1200,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1201,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1202,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1203,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1204,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1205,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1206,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1207,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1208,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1209,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1210,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1211,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1212,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1213,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1214,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1215,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1216,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1217,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1218,2,2,2,2,2,2,2,2,2,2,20,
